Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades ,
540750,IEX,A,164.00,165.00,163.90,164.80,1498895,2473.17,195,
532454,BHARTIARTL,A,565.50,567.90,556.20,562.70,435791,2446.99,6524,
532432,UNITDSPR,B,561.25,580.90,557.30,563.65,416342,2355.66,10235,
505200,EICHERMOT,A,15081.55,16437.90,15081.30,16216.90,14601,2337.65,5061,
532540,TCS,A,1996.70,2013.00,1971.25,2005.20,110455,2194.76,9989,
500790,NESTLEIND,A,16716.00,17020.00,16688.25,16983.35,11888,1993.23,3200,
540065,RBLBANK,A,120.85,123.00,115.70,116.55,1560267,1865.18,12277,
539874,UJJIVAN,A,160.00,175.50,159.95,169.50,1053604,1796.63,11162,
500182,HEROMOTOCO,A,2184.00,2334.00,2169.80,2294.25,76116,1738.20,7512,
532286,JINDALSTEL,A,115.05,120.65,114.00,119.20,1406707,1666.11,7427,
500495,ESCORTS,A,874.95,906.65,868.00,889.65,179902,1600.72,4201,
500043,BATAINDIA,A,1317.00,1328.00,1295.00,1301.30,120868,1584.03,5496,
540565,INDIGRID,IF,103.35,103.35,100.65,100.65,1532601,1548.26,26,
524715,SUNPHARMA*,A,455.90,461.80,444.75,459.25,332089,1513.28,7515,
511218,SRTRANSFIN,A,571.90,582.60,559.30,567.00,239270,1365.24,7572,
532978,BAJAJFINSV,A,4264.90,4324.80,4221.75,4285.40,30410,1301.39,5577,
500103,BHEL,A,25.45,27.25,25.15,26.85,4867852,1293.22,11079,
500469,FEDERALBNK,A,42.00,43.25,40.70,42.75,3075213,1291.39,5151,
500440,HINDALCO,A,135.00,139.35,134.25,138.40,882334,1214.95,5926,
500875,ITC,A,192.65,193.00,189.10,190.55,632971,1203.12,6713,
500114,TITAN,A,889.00,904.30,875.65,899.80,123250,1103.01,5087,
512070,UPL,A,392.70,398.85,388.55,390.85,278282,1093.82,7918,
541153,BANDHANBNK,A,219.70,230.75,219.35,221.85,476268,1071.70,6706,
500825,BRITANNIA,A,3215.05,3360.30,3199.70,3322.35,32081,1060.91,3739,
539448,INDIGO,A,955.00,983.90,944.00,977.65,108901,1055.62,4506,
500820,ASIANPAINT,A,1621.00,1657.00,1616.60,1643.75,62689,1030.29,3584,
500547,BPCL,A,334.70,334.90,320.35,325.85,314886,1024.85,6313,
540376,DMART,A,2224.00,2310.45,2205.00,2308.20,44419,1011.61,4555,
532720,M&MFIN,A,142.00,142.00,135.45,136.55,729296,1006.92,6666,
500228,JSWSTEEL,A,186.00,188.70,183.40,184.25,531698,991.57,4590,
500096,DABUR,A,433.40,451.25,421.45,448.00,224367,981.33,5034,
500878,CEATLTD,A,780.00,780.30,759.10,771.10,121435,938.12,3133,
517354,HAVELLS,A,475.05,504.70,474.40,499.80,187653,929.34,4873,
506401,DEEPAKNI,A,502.20,515.65,502.20,505.90,181968,924.97,2576,
500257,LUPIN,A,897.00,897.00,868.95,881.45,104736,920.30,3977,
500520,M&M,A,431.90,443.95,424.00,440.05,209121,907.29,4316,
532134,BANKBARODA,A,38.65,39.95,38.35,38.60,2275309,889.00,15323,
533519,L&TFH,A,54.20,55.20,53.20,53.50,1617638,877.37,3676,
541700,TCNSBRANDS,A,325.00,341.95,323.75,330.85,268640,873.34,571,
500420,TORNTPHARM,A,2420.00,2425.00,2332.00,2357.15,35924,848.31,3639,
532977,BAJAJ-AUTO,A,2599.00,2618.10,2458.30,2596.90,32692,846.59,2706,
535789,IBULHSGFIN,A,123.70,125.95,119.70,120.75,684944,839.20,6606,
500302,PEL,A,961.00,974.20,938.75,958.50,87677,838.56,3548,
532155,GAIL,A,89.20,91.30,87.90,89.05,901228,805.83,3627,
511243,CHOLAFIN,A,135.90,137.50,129.90,135.00,582199,784.01,7230,
500124,DRREDDY,A,3898.00,3910.95,3843.80,3888.65,19865,769.65,2008,
500400,TATAPOWER,A,36.00,37.55,36.00,36.90,2055369,761.28,4424,
500087,CIPLA,A,635.90,637.45,626.35,628.30,119160,752.05,2631,
500493,BHARATFORG,A,293.00,310.15,291.10,307.00,248068,751.05,5447,
532868,DLF,A,137.40,145.95,137.05,144.10,528263,749.60,3874,
500477,ASHOKLEY,A,43.80,44.80,43.20,44.35,1692977,747.06,3405,
532281,HCLTECH,A,532.05,546.00,523.35,544.25,138207,739.73,3454,
543066,SBICARD,B,521.00,537.80,518.70,532.00,138971,738.41,10494,
500295,VEDL,A,88.35,90.90,88.00,89.95,814037,729.49,4063,
500312,ONGC,A,77.95,80.95,77.30,78.85,916358,726.09,3432,
500408,TATAELXSI,A,756.00,762.00,750.00,755.15,92995,702.41,2352,
535754,ORIENTCEM,A,42.30,47.35,42.00,44.75,1484228,687.71,3363,
535648,JUSTDIAL,A,362.00,384.25,359.05,378.05,182275,681.41,4136,
500285,SPICEJET,A,42.90,45.20,42.25,45.00,1462787,652.62,5096,
521070,ALOKTEXT,B,17.71,17.71,17.71,17.71,3593758,636.45,2085,
500049,BEL,A,67.10,70.40,66.25,69.55,910338,629.22,4715,
500877,APOLLOTYRE,A,94.85,98.35,94.60,98.00,642529,623.92,3071,
524804,AUROPHARMA,A,710.00,722.60,707.00,713.85,86618,618.82,2289,
500575,VOLTAS,A,470.00,489.55,467.00,486.60,127585,612.79,4109,
542830,IRCTC,B,1389.00,1403.15,1363.40,1381.40,43520,602.64,4554,
532531,STAR,A,395.00,409.00,394.65,395.80,149310,598.14,2925,
500300,GRASIM,A,567.55,581.35,558.00,576.55,103961,593.84,2635,
533155,JUBLFOOD,A,1686.00,1725.45,1680.50,1686.75,33596,570.81,2223,
500125,EIDPARRY,A,180.05,206.35,180.05,196.55,281474,554.01,7771,
532538,ULTRACEMCO,A,3780.00,3819.60,3718.35,3810.60,14530,548.54,2421,
500253,LICHSGFIN,A,251.00,252.65,241.70,244.65,218354,540.59,3657,
507685,WIPRO,A,203.75,203.90,196.10,199.30,271186,539.00,4247,
533398,MUTHOOTFIN,A,853.80,860.45,834.00,851.95,62644,532.83,2382,
502355,BALKRISIND,A,1090.00,1110.00,1078.55,1105.20,48104,527.12,2193,
500830,COLPAL,A,1281.10,1308.35,1281.10,1298.35,40492,524.66,2532,
532648,YESBANK,A,27.95,28.80,26.90,27.00,1812274,501.30,21725,
540777,HDFCLIFE,A,508.95,523.15,502.00,516.80,95657,492.94,3128,
500048,BEML,A,614.00,617.95,599.45,602.60,80236,488.69,3957,
532689,PVR,A,862.00,891.00,862.00,884.25,55326,485.88,2849,
533096,ADANIPOWER,A,37.60,38.15,35.55,36.05,1307999,481.69,3003,
508869,APOLLOHOSP,A,1339.65,1353.60,1318.40,1336.45,34888,466.86,2090,
532523,BIOCON,A,354.05,354.65,342.80,345.55,130180,450.55,2298,
532483,CANBK,A,84.00,85.50,82.70,83.25,532271,448.23,2320,
500113,SAIL,A,30.00,30.80,29.75,30.20,1461936,443.98,13319,
532424,GODREJCP,A,576.85,610.00,574.05,604.40,74559,443.17,3803,
534816,INFRATEL,A,218.00,225.00,214.35,223.85,189372,417.91,2399,
500294,NCC,A,21.45,23.75,21.20,23.50,1804549,407.56,4978,
531213,MANAPPURAM,A,120.40,121.70,118.80,120.10,337451,405.71,2718,
539844,EQUITAS,A,42.50,44.50,42.20,42.70,932929,404.60,3359,
532343,TVSMOTOR,A,326.55,337.00,322.95,332.95,117336,386.54,2640,
538268,WONDERLA,B,115.00,130.00,115.00,129.15,327800,379.27,576,
532461,PNB,A,27.60,27.85,26.60,26.75,1391787,377.69,13251,
530965,IOC,A,77.10,78.80,77.10,77.70,483404,376.80,2364,
532541,NIITTECH,A,1507.15,1508.60,1458.90,1472.90,25589,376.76,1797,
532296,GLENMARK,A,350.00,351.55,341.60,343.35,104052,359.42,3501,
530005,INDIACEM,A,132.85,133.90,128.40,129.35,272924,358.55,2767,
533278,COALINDIA,A,129.55,134.25,129.45,133.85,262489,348.91,2756,
500800,TATACONSUM,A,369.00,373.35,367.05,370.85,91784,340.30,1806,
500410,ACC,A,1279.90,1279.90,1256.40,1272.15,26508,336.22,1999,
541729,HDFCAMC,A,2461.95,2525.00,2455.50,2499.55,13459,336.22,1784,
526371,NMDC,A,74.00,80.25,74.00,79.00,427920,334.74,2218,
532478,UBL,A,930.00,963.90,926.95,943.95,35279,334.60,1829,
500335,BIRLACORPN,A,550.00,564.90,536.70,549.60,60307,332.46,4003,
535755,ABFRL,A,106.85,119.50,102.25,118.35,294749,330.62,5318,
532497,RADICO,A,318.00,324.00,313.40,321.40,101487,324.19,3280,
500104,HINDPETRO,A,187.30,188.65,183.80,186.00,172796,322.66,1751,
540133,ICICIPRULI,A,357.80,370.00,353.85,367.60,88439,321.06,2757,
532810,PFC,A,77.30,78.05,75.65,77.20,412805,317.77,1718,
532488,DIVISLAB,A,2310.00,2310.00,2258.00,2283.45,13750,312.67,1046,
532899,KSCL,B,426.15,426.90,408.00,418.15,73514,309.30,2063,
532321,CADILAHC,A,336.00,342.85,333.60,338.05,91204,309.16,1750,
532819,MINDTREE,A,893.70,903.70,883.90,894.95,34471,308.05,978,
524164,IOLCP,B,384.50,385.55,367.95,368.75,81179,303.76,3643,
524129,VINYLINDIA,B,118.90,119.80,109.35,117.05,257630,297.75,4617,
500425,AMBUJACEM,A,187.50,191.95,185.55,191.45,155015,294.19,1777,
500550,SIEMENS,A,1030.00,1074.40,1022.40,1072.05,27616,292.10,1926,
500770,TATACHEM,A,312.00,315.75,301.95,304.30,92803,286.95,2704,
532880,OMAXE,A,176.20,177.00,176.20,176.80,157148,277.75,187,
532921,ADANIPORTS,A,329.90,333.95,327.60,331.75,82782,273.89,1661,
500331,PIDILITIND,A,1410.00,1434.60,1404.45,1425.15,18986,269.81,1461,
500387,SHREECEM,A,20200.00,20995.00,20200.00,20770.00,1298,268.01,558,
540767,NAM-INDIA,A,239.20,248.65,238.80,243.75,109392,267.70,3319,
523598,SCI,A,48.35,49.95,47.30,48.20,545559,266.19,2727,
500271,MFSL,A,441.10,470.65,430.80,466.10,58214,265.18,2005,
503806,SRF,A,3430.00,3457.40,3371.45,3409.55,7759,264.56,932,
531642,MARICO,A,323.00,333.60,322.50,331.45,80171,263.50,2828,
539437,IDFCFIRSTB,A,20.40,20.75,20.05,20.30,1263951,258.35,37448,
500163,GODFRYPHLP,A,994.05,1018.65,970.00,976.25,25491,256.98,1278,
500530,BOSCHLTD,A,9489.00,9957.25,9431.00,9844.05,2586,252.47,1213,
532514,IGL,A,469.00,472.70,457.00,470.75,52950,247.14,1193,
500730,NOCIL,A,89.15,89.60,87.15,87.50,278260,245.61,4259,
532955,RECLTD,A,85.70,88.90,85.70,87.95,279397,245.52,1466,
532482,GRANULES,A,175.00,179.80,170.35,171.55,137920,241.79,3105,
512599,ADANIENT,A,143.75,144.45,141.10,142.65,166892,238.06,1758,
532522,PETRONET,A,234.90,243.60,234.80,238.25,95215,227.99,1956,
500148,UFLEX,A,175.15,202.65,175.15,187.00,116540,225.43,3822,
500164,GODREJIND,A,320.00,320.00,303.75,312.75,70315,219.53,4976,
506655,SUDARSCHEM,A,392.50,411.00,391.75,395.25,54814,218.89,3011,
506395,COROMANDEL,A,684.00,686.00,653.75,657.05,31389,209.57,2420,
509480,BERGEPAINT,A,466.95,466.95,454.65,460.50,44620,205.23,1158,
500298,NATPEROX,X,1819.00,1865.00,1785.05,1838.85,11138,204.15,1018,
511196,CANFINHOME,A,278.25,285.65,276.00,282.15,72506,203.75,1921,
500290,MRF,A,58280.00,58950.75,58060.00,58463.05,344,201.63,274,
532300,WOCKPHARMA,A,226.00,227.90,224.50,226.00,88275,199.62,1322,
524348,AARTIDRUGS,B,872.25,950.00,870.45,939.50,21371,196.31,2276,
500850,INDHOTEL,A,70.55,74.25,69.00,73.80,264623,192.92,2752,
532777,NAUKRI,A,2462.40,2587.90,2442.15,2573.55,7372,187.71,1410,
506854,TANFACIND,X,148.00,161.00,148.00,154.40,117155,183.30,1440,
539957,MGL,A,929.05,942.45,918.00,924.10,19440,180.96,1374,
532865,MEGH,A,50.50,52.70,49.15,49.65,354999,180.49,2826,
541988,AAVAS,A,1001.05,1019.35,1001.00,1012.40,17676,179.79,70,
500645,DEEPAKFERT,A,101.90,105.80,99.80,104.30,171648,178.94,3592,
532790,TANLA,B,65.85,67.60,65.80,67.40,265860,178.87,114,
532872,SPARC,A,128.80,139.30,127.15,135.15,131160,174.96,2789,
501425,BBTC,A,842.70,927.30,835.00,915.65,19463,172.09,2150,
500110,CHENNPETRO,A,48.05,52.80,47.90,51.00,324267,168.35,4696,
532832,IBREALEST,A,47.25,47.55,43.05,43.05,368278,167.64,2666,
532733,SUNTV,A,391.25,395.75,387.80,389.60,42578,166.35,1107,
524208,AARTIIND,A,992.00,1007.00,978.00,982.60,16176,159.93,1485,
532779,TORNTPOWER,A,307.75,310.05,303.50,305.25,51951,158.87,1221,
533150,GODREJPROP,A,647.70,666.20,637.00,655.30,24335,158.87,1920,
532149,BANKINDIA,A,32.45,32.80,31.85,32.00,487335,157.72,545,
532348,SUBEX,B,7.17,7.17,7.00,7.17,2201790,157.38,608,
500116,IDBI,A,20.40,20.45,19.95,20.05,770565,156.04,652,
507717,DHANUKA,B,585.00,595.90,555.90,571.15,26812,154.76,2530,
500040,CENTURYTEX,A,284.20,289.50,283.00,284.50,54075,154.52,1139,
542216,DALBHARAT*,A,532.25,575.45,532.25,560.75,27506,153.37,3249,
506767,ALKYLAMINE,B,2080.00,2099.50,1985.05,2042.10,7192,147.90,1489,
532953,VGUARD,A,172.95,178.25,171.10,173.60,84267,147.03,1863,
500380,JKLAKSHMI,A,242.40,248.25,238.25,244.70,59720,145.93,2516,
500368,RUCHISOYA,T,489.85,541.35,489.85,541.35,28325,141.40,825,
540716,ICICIGI,A,1245.00,1275.00,1236.00,1254.40,11194,140.94,2243,
533573,APLLTD,A,840.90,868.00,827.70,860.75,16572,140.29,1595,
505355,NESCO,A,391.30,459.00,391.30,446.10,31949,139.93,3356,
500233,KAJARIACER,A,317.90,327.50,316.55,326.25,43313,139.44,1351,
541233,LEMONTREE,A,18.30,18.30,17.95,18.30,742633,135.71,549,
534091,MCX,A,1285.20,1287.00,1242.00,1266.15,10337,130.94,743,
500680,PFIZER,A,4235.00,4235.00,4165.00,4183.30,3091,129.88,671,
542066,ADANIGAS,A,116.40,117.40,114.20,114.70,110254,127.43,2303,
541154,HAL,A,533.30,580.00,532.75,555.50,22221,125.45,2540,
506285,BAYERCROP,A,5224.40,5440.95,5206.05,5378.50,2271,121.73,922,
500133,ESABINDIA,B,1096.95,1311.65,1090.00,1311.65,9734,121.52,1095,
532331,AJANTPHARM,A,1453.90,1506.85,1450.60,1485.20,8137,120.48,836,
500390,RELINFRA,A,17.20,17.25,16.35,16.60,708672,120.27,1081,
541450,ADANIGREEN,A,243.95,251.55,241.85,245.90,47917,118.68,1515,
500355,RALLIS,A,212.90,220.80,212.20,216.90,54371,118.42,2055,
541195,MIDHANI,A,200.00,203.80,196.90,198.05,58520,117.46,2536,
541143,BDL,A,224.00,244.60,223.90,238.50,47850,113.73,2641,
531344,CONCOR,A,350.30,359.75,347.35,351.60,32052,112.94,1531,
531595,CGCL,A,148.50,149.55,141.95,146.15,76205,111.63,826,
540222,LAURUSLABS,A,453.95,461.40,450.00,458.55,24369,110.92,884,
542337,SPENCER,B,89.00,90.75,87.35,88.05,123873,110.07,2097,
532477,UNIONBANK,A,23.10,24.00,23.10,23.40,462901,109.41,636,
500101,ARVIND,A,23.45,23.65,22.80,23.20,462053,107.81,884,
500183,HFCL,A,9.00,9.66,8.80,9.26,1140217,107.29,1883,
532827,PAGEIND,A,18714.00,18783.95,18300.00,18408.05,564,104.64,292,
532843,FORTIS,A,114.00,118.00,113.70,115.10,89796,104.62,1379,
506260,ANUHPHR,X,190.00,195.00,177.10,184.85,55103,103.84,850,
540719,SBILIFE,A,745.35,754.55,740.30,747.90,13754,102.66,1173,
539126,MEP,T,16.80,16.95,15.40,16.55,603204,102.20,52,
500292,HEIDELBERG,A,157.90,161.25,154.00,157.65,64362,101.96,2008,
519260,SANWARIA,T,2.75,3.00,2.75,2.77,3597749,100.63,1662,
532218,SOUTHBANK,A,4.95,5.04,4.92,4.97,2002258,99.72,15200,
500008,AMARAJABAT,A,615.00,620.00,611.35,614.30,15838,97.56,652,
539336,GUJGAS,A,234.50,237.80,232.15,232.85,41682,97.52,1972,
500674,SANOFI,A,7790.95,7823.40,7650.00,7675.85,1257,97.06,526,
500002,ABB,B,745.00,772.10,735.55,739.55,12699,95.89,1501,
532370,RAMCOSYS,B,81.30,84.90,78.55,80.30,116196,95.77,1405,
523445,RIIL,B,256.00,279.60,256.00,269.35,35063,95.46,1668,
542752,AFFLE,B,1536.00,1580.00,1462.60,1499.15,6172,93.27,1144,
500086,EXIDEIND,A,158.95,159.70,156.75,158.60,58211,92.11,1406,
500870,CASTROLIND,A,113.50,115.65,113.45,113.80,79624,91.14,1663,
502137,DECCANCE,B,239.00,261.90,235.10,243.95,35635,90.51,987,
512237,JAICORPLTD,A,65.85,69.75,65.70,67.10,132659,90.41,1359,
532129,HEXAWARE,A,240.70,251.65,237.00,248.65,36580,90.06,1054,
500188,HINDZINC,A,165.80,169.10,164.50,168.60,53831,89.86,1235,
530517,RELAXO,A,652.55,662.10,635.30,639.20,13691,88.93,1079,
523395,3MINDIA,A,17900.00,18239.95,17900.00,18033.60,486,87.93,150,
542652,POLYCAB,A,647.70,656.25,634.70,649.90,13547,87.34,1113,
533107,RNAVAL,B,0.97,1.02,0.95,0.99,8783197,86.85,932,
500480,CUMMINSIND,A,347.00,360.70,342.80,359.40,24245,85.65,965,
500670,GNFC,A,126.25,132.05,126.25,130.45,65381,85.17,1329,
539876,CROMPTON,A,217.00,223.00,211.80,218.85,38822,84.68,1393,
532795,SITINET,T,2.75,2.75,2.49,2.49,3118842,83.81,254,
508486,HAWKINCOOK,B,4083.90,4117.70,4000.00,4008.70,2076,83.80,410,
532234,NATIONALUM,A,29.30,29.75,29.00,29.40,281602,82.74,23608,
523618,DREDGECORP,B,218.65,227.50,216.35,223.35,36532,81.68,2243,
539310,THINKINK,B,27.90,28.25,27.55,27.95,293573,81.58,115,
512179,SUNTECK,A,147.00,159.00,146.20,156.55,54361,81.54,1872,
500488,ABBOTINDIA,A,16700.10,16784.70,16560.95,16596.05,487,81.12,223,
532772,DCBBANK,A,63.80,64.05,62.05,62.30,127663,80.40,1570,
512573,AVANTI,A,408.95,416.00,404.05,409.95,19052,78.23,1218,
524494,IPCALAB,A,1550.00,1564.00,1543.95,1551.30,5027,78.13,612,
500260,RAMCOCEM,A,615.00,623.95,611.00,617.05,12517,77.30,719,
532413,CEREBRAINT,B,30.75,30.75,30.45,30.75,250727,77.09,49,
507880,VIPIND,A,208.80,211.90,206.15,210.25,36689,76.81,1511,
500214,IONEXCHANG,B,645.40,647.00,626.30,632.45,12040,76.64,663,
590103,NIFTYBEES,B,98.96,100.53,98.78,100.40,76077,76.03,799,
532627,JPPOWER,B,0.77,0.85,0.77,0.85,9138942,75.04,659,
500330,RAYMOND,A,224.70,225.35,217.25,224.00,33813,74.74,1428,
500084,CESC,A,561.00,576.95,557.45,571.95,12956,73.58,859,
526299,MPHASIS,A,850.00,855.70,843.50,845.55,8636,73.25,516,
532830,ASTRAL,A,820.00,868.40,820.00,845.20,8602,72.93,1241,
532144,WELCORP,A,56.10,58.65,55.85,58.50,121254,70.51,908,
532504,NAVINFLUOR,A,1504.00,1505.00,1480.00,1488.10,4672,69.78,560,
532067,KILPEST,X,163.40,164.85,152.05,159.85,43378,69.57,421,
505255,GMM,B,3697.00,3724.35,3605.20,3628.85,1884,68.68,509,
532667,SUZLON,A,2.80,2.87,2.80,2.82,2417949,68.38,4526,
500483,TATACOMM,B,520.00,520.00,493.55,500.25,13607,67.92,841,
542920,SUMICHEM,B,249.90,249.90,242.20,245.70,27582,67.65,1056,
540762,TIINDIA,A,320.00,341.20,320.00,340.80,19977,67.64,1233,
500003,AEGISLOG,A,171.40,186.00,170.25,178.05,37666,66.99,1166,
532384,TYCHE,X,106.00,121.00,106.00,113.40,57044,65.64,725,
503310,SWANENERGY,A,100.55,103.90,100.15,100.60,63800,64.70,2099,
540691,ABCAPITAL,A,44.80,45.55,44.00,44.30,144701,64.69,1073,
541770,CREDITACC,A,379.00,388.70,377.45,387.80,16571,64.09,602,
500339,RAIN,A,67.55,69.75,67.45,69.55,92110,63.56,956,
540611,AUBANK,A,394.00,403.95,386.60,398.05,15829,63.01,1038,
539523,ALKEM,A,2320.00,2361.15,2296.00,2321.00,2671,62.21,552,
570001,TATAMTRDVR,A,35.40,36.25,35.25,36.00,172377,61.75,625,
532374,STRTECH*,A,94.75,96.85,94.60,95.80,64532,61.74,927,
500304,NIITLTD,B,89.00,92.00,88.05,88.80,68178,61.46,1091,
522205,PRAJIND,B,54.80,55.70,54.05,55.05,110695,60.97,1254,
523754,MAHEPC,B,135.85,141.95,133.10,134.15,43732,60.25,1558,
590021,BHARATRAS,B,6506.35,6870.00,6480.00,6835.95,890,59.88,257,
522287,KALPATPOWR,A,209.90,211.95,206.55,207.65,28444,59.65,1084,
523319,BALMLAWRIE,A,93.80,105.75,93.80,103.80,58334,59.31,2720,
530019,JUBILANT,A,437.70,444.00,431.05,434.75,13120,57.19,823,
532922,EDELWEISS,A,47.00,48.75,46.50,47.70,118919,56.84,694,
519183,ADFFOODS,B,279.95,279.95,265.70,270.95,20648,56.44,312,
540692,APEX,B,174.00,186.10,172.90,183.65,30417,55.52,1236,
506820,ASTRAZEN,A,2970.00,2970.00,2891.00,2912.95,1870,54.49,427,
532524,PTC,A,33.40,33.90,33.20,33.25,161743,54.12,672,
500085,CHAMBLFERT,A,132.80,134.55,132.00,132.45,40111,53.42,1182,
540678,COCHINSHIP,A,219.15,223.85,219.15,220.05,24011,53.03,1607,
523694,APCOTEXIND,B,118.50,120.75,112.55,116.40,45210,52.99,937,
500459,PGHH,A,9980.00,9989.70,9740.45,9809.70,536,52.73,284,
500250,LGBBROSLTD,B,194.00,232.65,191.25,232.25,22890,52.26,1168,
514183,BLACKROSE,X,122.15,124.90,122.15,122.15,42547,52.10,1114,
532783,DAAWAT,B,22.60,24.50,22.40,24.35,215399,51.59,716,
531337,JUMPNET,B,49.65,49.65,48.45,49.15,103818,50.87,15,
523405,JMFINANCIL,A,61.00,62.20,60.30,60.70,82824,50.81,722,
520057,JTEKTINDIA,B,48.70,53.85,48.70,53.00,95976,50.66,929,
532754,GMRINFRA,A,17.30,17.95,17.15,17.80,288429,50.33,20386,
500660,GLAXO,A,1356.15,1367.40,1340.00,1341.35,3682,49.65,460,
533179,PERSISTENT,A,526.20,547.00,525.25,535.45,9176,49.48,1096,
532162,JKPAPER*,B,86.25,89.40,85.85,88.50,55805,49.09,1471,
517544,CENTUM,B,245.00,246.00,226.65,230.20,20432,48.80,65,
500038,BALRAMCHIN,A,101.90,101.90,98.10,99.10,48310,48.38,894,
539978,QUESS,A,199.00,212.10,195.00,211.00,23406,47.82,828,
533138,ASTEC,B,697.55,715.50,697.55,704.35,6750,47.72,660,
509820,PAPERPROD,B,192.65,204.20,191.00,196.95,23630,46.57,666,
524051,POLYPLEX*,B,409.95,438.10,409.95,424.90,10770,46.20,1141,
590051,SAKSOFT,B,177.90,196.95,175.40,187.05,24050,45.35,1278,
532814,INDIANB,A,44.70,44.85,43.50,43.70,102326,45.15,1477,
531952,RIBATEX,X,36.30,40.50,36.20,39.75,114137,44.97,135,
532714,KEC,A,195.60,196.30,192.40,192.85,23019,44.67,709,
505710,GRAUWEIL,B,32.00,34.45,31.90,33.15,134564,44.61,433,
533274,PRESTIGE,A,141.55,146.30,141.55,145.10,30373,43.86,1341,
532400,BSOFT,A,78.80,78.80,73.50,74.90,56837,43.42,864,
500031,BAJAJELEC,A,359.00,365.00,356.00,363.65,11764,42.53,730,
500201,INDIAGLYCO,B,276.60,276.60,268.05,268.80,15542,42.13,1137,
509243,TVSSRICHAK,A,1391.00,1445.00,1325.30,1415.15,2958,42.01,560,
532947,IRB,A,58.10,61.35,57.60,60.35,69576,41.92,687,
519295,BAMBINO,X,116.00,128.35,116.00,122.65,33546,41.65,567,
500238,WHIRLPOOL,A,1893.45,1976.20,1891.55,1952.55,2114,41.15,631,
505872,WPIL,X,367.00,367.00,350.05,353.85,11336,40.64,175,
524230,RCF,A,38.45,38.90,38.25,38.60,104550,40.36,577,
523660,WATERBASE,B,89.85,92.30,89.20,90.00,44187,40.24,1333,
509631,HEG,A,752.10,761.05,744.00,749.75,5354,40.24,573,
590106,BANKBEES,B,189.10,197.72,189.10,191.92,20768,40.01,517,
532892,MOTILALOFS*,A,507.10,527.85,506.05,515.55,7673,39.83,531,
540153,ENDURANCE,A,659.70,681.45,653.80,675.05,5976,39.73,605,
506687,TRANSPEK,X,1680.00,1740.00,1670.00,1725.65,2309,39.54,230,
523369,DCMSRMIND,X,109.50,112.00,105.00,106.35,36298,39.49,386,
500650,EXCELINDUS,B,635.00,645.70,608.25,610.85,6312,39.40,523,
532702,GSPL,A,193.60,199.00,190.00,192.25,20225,39.36,1120,
532939,RPOWER,A,1.91,1.91,1.91,1.91,2047598,39.11,453,
531768,POLYMED,B,295.80,296.95,287.05,289.85,13218,38.42,754,
533106,OIL,A,81.20,84.70,81.20,83.60,45804,38.34,634,
506879,GUJTHEM,X,183.00,183.00,175.85,177.75,21519,38.12,415,
523367,DCMSHRIRAM,A,275.00,291.00,271.10,284.05,13516,38.10,1189,
505509,RESPONIND,A,84.80,86.00,83.70,84.40,44698,37.80,259,
524506,CORALAB,X,183.00,187.95,177.60,183.35,20571,37.77,286,
538666,SHARDACROP,B,151.95,154.60,150.00,154.00,24489,37.73,122,
500227,JINDALPOLY,B,310.75,318.60,298.00,301.10,12239,37.51,592,
